Order Number ,Order Date,SKU ID,Warehouse ID,Customer Type,Order Quantity,Unit Sale Price,Revenue
SO - 035658,2022-01-25,1390BA,AXW291,Distributor,3.38294776,30.0,101
SO - 035659,2022-01-25,2365AA,AXW291,Wholesale,5.968363136,30.0,179
SO - 035660,2022-01-25,1745BA,NXH382,Wholesale,3.199034508,175.0,560
SO - 035661,2022-01-25,1947CA,NXH382,Wholesale,5.181954832,30.0,155
SO - 035662,2022-01-25,1876AA,AXW291,Wholesale,1.267915522,22919.0,29059
SO - 035663,2022-01-25,2473CA,AXW291,Wholesale,10071.31171,5.95,59924
SO - 035664,2022-01-25,3239AA,GUT930,Distributor,8.169327885,687.5,5616
SO - 035665,2022-01-25,3075BA,FLR025,Wholesale,4.767082536,31.0,148
SO - 035666,2022-01-25,3180BA,NXH382,Export,9.71718405,30.0,292
SO - 035667,2022-01-26,3448CA,GUT930,Wholesale,8.0,6.5255,52
SO - 035668,2022-01-26,3420AA,NXH382,Distributor,2.0,17.255,35
SO - 035669,2022-01-26,3619CA,FLR025,Export,3060.0,0.7455,2281
SO - 035670,2022-01-26,3358BA,NXH382,Distributor,1.0,1363.64,1364
SO - 035671,2022-01-26,3177CA,AXW291,Distributor,67.5,69.45642,4688
SO - 035672,2022-01-26,2994CA,GUT930,Wholesale,1.0,12977.0,12977
SO - 035673,2022-01-26,1193BA,AXW291,Distributor,76.0,815.0,61940
SO - 035674,2022-01-26,3160BA,AXW291,Export,5.0,270.909,1355
SO - 035675,2022-01-26,1266CA,NXH382,Distributor,1.0,118900.0,118900
SO - 035676,2022-01-26,1126CA,NXH382,Wholesale,410.0,32.8,13448
SO - 035677,2022-01-26,2930CA,FLR025,Wholesale,35.0,20.00833,700
SO - 035678,2022-01-26,3494AA,NXH382,Distributor,50.0,3.5,175
SO - 035679,2022-01-26,2606AA,AXW291,Distributor,1.0,2041.52333,2042
SO - 035680,2022-01-26,2317CA,AXW291,Wholesale,100.0,37.26672,3727
SO - 035681,2022-01-26,2170BA,AXW291,Export,6.0,305.19,1831
SO - 035682,2022-01-26,1479CA,AXW291,Distributor,2.0,385.5625,771
SO - 035683,2022-01-26,1497CA,NXH382,Distributor,75.0,16.71828,1254
SO - 035684,2022-01-26,3619CA,NXH382,Distributor,4458.0,0.7455,3323
SO - 035685,2022-01-26,1479CA,AXW291,Distributor,3.0,385.5625,1157
SO - 035686,2022-01-26,3177CA,AXW291,Wholesale,67.5,69.45642,4688
SO - 035687,2022-01-26,2021CA,AXW291,Distributor,10.0,295.27467,2953
SO - 035688,2022-01-26,2673BA,NXH382,Wholesale,150.0,13.0,1950
SO - 035689,2022-01-26,3423CA,AXW291,Distributor,2.0,29.555,59
SO - 035690,2022-01-26,1497CA,AXW291,Wholesale,11.0,16.71828,184
SO - 035691,2022-01-26,2229AA,NXH382,Wholesale,4.0,1054.24333,4217
SO - 035692,2022-01-26,2291AA,AXW291,Distributor,48.0,18.75596,900
SO - 035693,2022-01-26,3502BA,AXW291,Export,2.0,1234.335,2469
SO - 035694,2022-01-26,1967BA,AXW291,Export,400.0,178.65,71460
SO - 035695,2022-01-26,2508BA,GUT930,Distributor,1.0,463.1,463
SO - 035696,2022-01-26,1116CA,NXH382,Distributor,20947.0,32.8,687062
SO - 035697,2022-01-26,3358BA,GUT930,Distributor,2.0,1363.64,2727
SO - 035698,2022-01-26,2293AA,AXW291,Wholesale,208.0,12.73097,2648
SO - 035699,2022-01-26,2640BA,AXW291,Distributor,21.0,444.45667,9334
SO - 035700,2022-01-26,2096AA,FLR025,Wholesale,7.263261043,30.0,218
SO - 035701,2022-01-26,1672AA,AXW291,Wholesale,8.491325858,30.0,255
SO - 035702,2022-01-26,2365AA,NXH382,Wholesale,4.639779912,30.0,139
SO - 035703,2022-01-26,1420CA,GUT930,Distributor,5.956509143,30.0,179
SO - 035704,2022-01-26,1326AA,NXH382,Distributor,6.868374434,30.0,206
SO - 035705,2022-01-26,1902BA,AXW291,Distributor,4.473426358,30.0,134
SO - 035706,2022-01-26,1403CA,GUT930,Wholesale,0.771988372,2550.0,1969
SO - 035707,2022-01-26,3271CA,FLR025,Export,0.401585943,34.5,14
SO - 035708,2022-01-26,3264CA,AXW291,Export,0.585370363,30.0,18
SO - 035709,2022-01-26,1766CA,AXW291,Wholesale,8.475233781,30.0,254
SO - 035710,2022-01-27,1801AA,AXW291,Wholesale,5.55575246,1250.0,6945
SO - 035711,2022-01-27,1374CA,AXW291,Distributor,5.879541389,30.0,176
SO - 035712,2022-01-27,2418CA,NXH382,Wholesale,10259.51104,5.8,59505
SO - 035713,2022-01-27,1851CA,NXH382,Wholesale,0.700648082,30.0,21
SO - 035714,2022-01-27,1283CA,AXW291,Wholesale,0.48532498,98333.33,47724
SO - 035715,2022-01-27,3239AA,NXH382,Wholesale,6.792740341,687.5,4670
SO - 035716,2022-01-27,3180BA,FLR025,Wholesale,9.260495143,30.0,278
SO - 035717,2022-01-27,1851CA,GUT930,Distributor,5.347173919,30.0,160
SO - 035718,2022-01-27,1766CA,GUT930,Wholesale,8.517522055,30.0,256
SO - 035719,2022-01-27,1712AA,FLR025,Distributor,4.663354095,30.0,140
SO - 035720,2022-01-27,1766CA,AXW291,Wholesale,8.600072446,30.0,258
SO - 035721,2022-01-27,1326AA,AXW291,Wholesale,3.810270891,30.0,114
SO - 035722,2022-01-27,3249CA,AXW291,Wholesale,5.609319448,320.0,1795
SO - 035723,2022-01-27,1842BA,NXH382,Wholesale,1.106296794,6548.29,7244
SO - 035724,2022-01-27,3180BA,AXW291,Export,5.562797676,30.0,167
SO - 035725,2022-01-27,3205AA,AXW291,Wholesale,0.410169656,76300.0,31296
SO - 035726,2022-01-27,1678CA,GUT930,Wholesale,9.391366489,30.0,282
SO - 035727,2022-01-27,2539AA,AXW291,Wholesale,0.424444412,30.0,13
SO - 035728,2022-01-27,1326AA,AXW291,Distributor,0.230780756,30.0,7
SO - 035729,2022-01-27,1420CA,GUT930,Wholesale,2.614760142,30.0,78
SO - 035730,2022-01-27,1206BA,AXW291,Wholesale,3.980759496,236.62475,942
SO - 035731,2022-01-27,1801AA,GUT930,Wholesale,2.180784853,1250.0,2726
SO - 035732,2022-01-27,1688CA,GUT930,Wholesale,3.202080055,30.0,96
SO - 035733,2022-01-27,2267CA,GUT930,Wholesale,5.007610844,1896.44,9497
SO - 035734,2022-01-27,1688CA,AXW291,Wholesale,1.98618865,30.0,60
SO - 035735,2022-01-27,3180BA,AXW291,Export,2.857058239,30.0,86
SO - 035736,2022-01-27,3075BA,GUT930,Distributor,16.5395667,31.0,513
SO - 035737,2022-01-27,1317BA,AXW291,Export,4.180497207,30.0,125
SO - 035738,2022-01-27,1326AA,AXW291,Export,7.395856842,30.0,222
SO - 035739,2022-01-27,1876AA,AXW291,Wholesale,2.163951676,22919.0,49596
SO - 035740,2022-01-27,1582CA,AXW291,Wholesale,0.349056916,550.0,192
SO - 035741,2022-01-27,1842BA,NXH382,Wholesale,0.078370233,6548.29,513
SO - 035742,2022-01-27,1434BA,GUT930,Distributor,6.368421501,30.0,191
SO - 035743,2022-01-27,3075BA,AXW291,Distributor,2.197931449,31.0,68
SO - 035744,2022-01-27,1315BA,GUT930,Wholesale,3.725976182,30.0,112
SO - 035745,2022-01-27,1367CA,NXH382,Wholesale,0.353933489,22000.0,7787
SO - 035746,2022-01-27,1876AA,AXW291,Wholesale,2.03467877,22919.0,46633
SO - 035747,2022-01-27,1698CA,GUT930,Wholesale,8.838586074,30.0,265
SO - 035748,2022-01-27,1801AA,AXW291,Distributor,14.18990265,1250.0,17737
SO - 035749,2022-01-27,1434BA,AXW291,Export,6.406231164,30.0,192
SO - 035750,2022-01-27,2143AA,GUT930,Export,2.930013311,30.0,88
SO - 035751,2022-01-27,1741BA,GUT930,Wholesale,1.556683139,1450.0,2257
SO - 035752,2022-01-27,3180BA,FLR025,Distributor,2.54957127,30.0,76
SO - 035753,2022-01-28,3205AA,NXH382,Distributor,0.996833486,76300.0,76058
SO - 035754,2022-01-28,2096AA,GUT930,Wholesale,1.739343814,30.0,52
SO - 035755,2022-01-28,1308BA,AXW291,Wholesale,6.102863811,30.0,183
SO - 035756,2022-01-28,2365AA,AXW291,Wholesale,4.928602579,30.0,148
SO - 035757,2022-01-28,1283CA,NXH382,Export,0.893446815,98333.33,87856
SO - 035758,2022-01-28,1851CA,NXH382,Distributor,0.488491557,30.0,15
SO - 035759,2022-01-28,1767CA,AXW291,Distributor,2.378891845,30.0,71
SO - 035760,2022-01-28,2565CA,GUT930,Distributor,156.3382182,463.03583,72390
SO - 035761,2022-01-28,3084CA,GUT930,Distributor,1.0,2769.81,2770
SO - 035762,2022-01-28,1009AA,AXW291,Wholesale,110.0,28.76326,3164
SO - 035763,2022-01-28,2515BA,AXW291,Wholesale,230.0,90.0,20700
SO - 035764,2022-01-28,2170BA,AXW291,Wholesale,4.0,305.19,1221
SO - 035765,2022-01-28,2938CA,AXW291,Wholesale,1.0,29.206,29
SO - 035766,2022-01-28,3399AA,GUT930,Export,1.0,194.753,195
SO - 035767,2022-01-28,2277AA,AXW291,Wholesale,400.0,6.37172,2549
SO - 035768,2022-01-28,1130AA,GUT930,Distributor,765.0,17.26609,13209
SO - 035769,2022-01-28,2953BA,AXW291,Wholesale,124.0,47.90925,5941
SO - 035770,2022-01-28,1009AA,AXW291,Distributor,155.0,28.76326,4458
SO - 035771,2022-01-28,3177CA,AXW291,Wholesale,67.5,69.45642,4688
SO - 035772,2022-01-28,2673BA,AXW291,Wholesale,2750.0,13.0,35750
SO - 035773,2022-01-28,3053AA,GUT930,Export,15.0,40.87148,613
SO - 035774,2022-01-28,2565CA,AXW291,Distributor,10.0,463.03583,4630
SO - 035775,2022-01-28,2326CA,FLR025,Distributor,61.0,63.5592,3877
SO - 035776,2022-01-28,1445BA,AXW291,Wholesale,6.0,1291.865,7751
SO - 035777,2022-01-28,3138CA,GUT930,Wholesale,10.0,376.116,3761
SO - 035778,2022-01-28,2953CA,AXW291,Wholesale,1.0,1519.82,1520
SO - 035779,2022-01-28,1382CA,AXW291,Export,14.0,613.52125,8589
SO - 035780,2022-01-28,2752AA,AXW291,Distributor,21.0,76.502,1607
SO - 035781,2022-01-28,1193BA,NXH382,Wholesale,47.0,815.0,38305
SO - 035782,2022-01-28,3404CA,NXH382,Wholesale,15.0,396.54,5948
SO - 035783,2022-01-28,2173CA,FLR025,Wholesale,1.0,444.94,445
SO - 035784,2022-01-28,2646AA,FLR025,Distributor,15.0,908.33214,13625
SO - 035785,2022-01-28,1582CA,NXH382,Export,1.0,550.0,550
SO - 035786,2022-01-28,2229AA,AXW291,Export,2.0,1054.24333,2108
SO - 035787,2022-01-28,1464AA,GUT930,Wholesale,1.0,842.57,843
SO - 035788,2022-01-28,1906CA,AXW291,Distributor,1.0,1893.75,1894
SO - 035789,2022-01-28,2508BA,AXW291,Export,2.0,463.1,926
SO - 035790,2022-01-28,1009AA,AXW291,Export,78.0,28.76326,2244
SO - 035791,2022-01-28,1921AA,GUT930,Export,1.0,50000.0,50000
SO - 035792,2022-01-28,2673BA,NXH382,Wholesale,1540.0,13.0,20020
SO - 035793,2022-01-28,1945AA,NXH382,Wholesale,1.0,965.0,965
SO - 035794,2022-01-28,3461CA,AXW291,Wholesale,5.0,30.064,150
SO - 035795,2022-01-28,1464AA,AXW291,Wholesale,2.0,842.57,1685
SO - 035796,2022-01-29,3461CA,GUT930,Distributor,3.0,30.064,90
SO - 035797,2022-01-29,1956AA,GUT930,Wholesale,1.0,573.09,573
SO - 035798,2022-01-29,2115CA,NXH382,Distributor,13.0,1912.27,24860
SO - 035799,2022-01-29,3590BA,NXH382,Wholesale,10.0,115.085,1151
SO - 035800,2022-01-29,2016CA,AXW291,Export,35.0,267.32395,9356
SO - 035801,2022-01-29,2117BA,AXW291,Distributor,63.36381798,2424.0,153594
SO - 035802,2022-01-29,1681CA,GUT930,Wholesale,19.79321173,93.0,1841
SO - 035803,2022-01-29,3006CA,AXW291,Wholesale,0.804691727,30.0,24
SO - 035804,2022-01-29,3006CA,NXH382,Distributor,5.792266503,30.0,174
SO - 035805,2022-01-29,2371CA,GUT930,Wholesale,8207.087755,3.44,28232
SO - 035806,2022-01-29,1902BA,GUT930,Distributor,5.879092361,30.0,176
SO - 035807,2022-01-29,3205AA,AXW291,Export,0.012848334,76300.0,980
SO - 035808,2022-01-29,3264CA,AXW291,Wholesale,1.787183944,30.0,54
SO - 035809,2022-01-29,3180BA,FLR025,Wholesale,4.835983984,30.0,145
SO - 035810,2022-01-29,1321BA,AXW291,Distributor,1.00933765,30.0,30
SO - 035811,2022-01-29,1296CA,FLR025,Distributor,7.849928726,30.0,235
SO - 035812,2022-01-29,2528CA,AXW291,Wholesale,1778.116643,21.0,37340
SO - 035813,2022-01-29,1798AA,GUT930,Wholesale,5.494192638,375.0,2060
SO - 035814,2022-01-29,1826AA,FLR025,Wholesale,1.85069352,30.0,56
SO - 035815,2022-01-29,3271CA,NXH382,Wholesale,1.359876195,34.5,47
SO - 035816,2022-01-29,1842BA,GUT930,Wholesale,0.56224439,6548.29,3682
SO - 035817,2022-01-29,1851CA,GUT930,Wholesale,0.82982265,30.0,25
SO - 035818,2022-01-29,2117BA,FLR025,Wholesale,65.71484523,2424.0,159293
SO - 035819,2022-01-29,1767CA,NXH382,Distributor,4.136614459,30.0,124
SO - 035820,2022-01-29,1315BA,NXH382,Wholesale,5.788712404,30.0,174
SO - 035821,2022-01-29,1681CA,GUT930,Distributor,1.080110612,93.0,100
SO - 035822,2022-01-29,3239AA,NXH382,Wholesale,4.573492645,687.5,3144
SO - 035823,2022-01-29,2371CA,AXW291,Wholesale,2074.784284,3.44,7137
SO - 035824,2022-01-29,1876AA,GUT930,Distributor,1.159520968,22919.0,26575
SO - 035825,2022-01-29,1367CA,AXW291,Distributor,0.559524799,22000.0,12310
SO - 035826,2022-01-29,3038BA,NXH382,Wholesale,1.199723048,1300.0,1560
SO - 035827,2022-01-29,2365AA,AXW291,Wholesale,4.525910465,30.0,136
SO - 035828,2022-01-29,3249CA,GUT930,Export,1.393354582,320.0,446
SO - 035829,2022-01-29,1374CA,AXW291,Export,4.777252754,30.0,143
SO - 035830,2022-01-29,1902BA,AXW291,Wholesale,1.341259551,30.0,40
SO - 035831,2022-01-29,3098AA,AXW291,Wholesale,1.863997426,3862.32,7199
SO - 035832,2022-01-29,1196AA,NXH382,Wholesale,7.070865613,30.0,212
SO - 035833,2022-01-29,1801AA,NXH382,Export,2.264197707,1250.0,2830
SO - 035834,2022-01-29,2548CA,AXW291,Wholesale,8.605985302,30.0,258
SO - 035835,2022-01-29,2565CA,AXW291,Wholesale,166.0141617,463.03583,76871
SO - 035836,2022-01-29,1764AA,AXW291,Distributor,1.204160471,325.0,391
SO - 035837,2022-01-29,1468AA,AXW291,Wholesale,2.900899466,30.0,87
SO - 035838,2022-01-29,3178CA,FLR025,Distributor,0.526838257,26000.0,13698
SO - 035839,2022-01-30,2458CA,AXW291,Wholesale,2185.958707,6.83263,14936
SO - 035840,2022-01-30,1571AA,AXW291,Export,2.723739292,320.0,872
SO - 035841,2022-01-30,2391CA,NXH382,Wholesale,19622.14125,0.75915,14896
SO - 035842,2022-01-30,1826AA,AXW291,Distributor,9.072668352,30.0,272
SO - 035843,2022-01-30,1947CA,GUT930,Wholesale,3.282627266,30.0,98
SO - 035844,2022-01-30,3006CA,AXW291,Distributor,6.242544073,30.0,187
SO - 035845,2022-01-30,3271CA,AXW291,Wholesale,0.052485515,34.5,2
SO - 035846,2022-01-30,2371CA,AXW291,Distributor,6514.040288,3.44,22408
SO - 035847,2022-01-30,3178CA,FLR025,Distributor,0.194952677,26000.0,5069
SO - 035848,2022-01-30,2548CA,AXW291,Wholesale,9.146554733,30.0,274
SO - 035849,2022-01-30,3178CA,AXW291,Distributor,0.995780428,26000.0,25890
SO - 035850,2022-01-30,3180BA,AXW291,Wholesale,6.57778217,30.0,197
SO - 035851,2022-01-30,2267CA,GUT930,Export,9.364859074,1896.44,17760
SO - 035852,2022-01-30,1842BA,FLR025,Wholesale,1.603136872,6548.29,10498
SO - 035853,2022-01-30,2488CA,AXW291,Distributor,18.0,0.95,17
SO - 035854,2022-01-30,1479CA,AXW291,Wholesale,2.0,385.5625,771
SO - 035855,2022-01-30,2953CA,AXW291,Wholesale,2.0,1519.82,3040
SO - 035856,2022-01-30,3512AA,NXH382,Wholesale,200.0,0.10295,21
SO - 035857,2022-01-30,3413AA,GUT930,Wholesale,10.0,35.3004,353
SO - 035858,2022-01-30,2170BA,AXW291,Export,11.0,305.19,3357
SO - 035859,2022-01-30,2053BA,NXH382,Export,3.0,1212.86889,3639
SO - 035860,2022-01-30,1586CA,FLR025,Export,11.0,286.571,3152
SO - 035861,2022-01-30,1497CA,AXW291,Wholesale,1368.0,16.71828,22871
SO - 035862,2022-01-30,2337CA,AXW291,Distributor,179.0,1.72706,309
SO - 035863,2022-01-30,1499CA,AXW291,Export,2.0,6600.0,13200
SO - 035864,2022-01-30,3160BA,AXW291,Wholesale,5.0,270.909,1355
SO - 035865,2022-01-30,1163CA,AXW291,Export,72.0,94.66425,6816
SO - 035866,2022-01-30,3448CA,GUT930,Wholesale,20.0,6.5255,131
SO - 035867,2022-01-30,3502BA,GUT930,Distributor,2.0,1234.335,2469
SO - 035868,2022-01-30,1993AA,NXH382,Distributor,185.0,83.75125,15494
SO - 035869,2022-01-30,2953BA,NXH382,Wholesale,60.0,47.90925,2875
SO - 035870,2022-01-30,2044CA,AXW291,Wholesale,2.0,740.82,1482
SO - 035871,2022-01-30,3533CA,NXH382,Distributor,500.0,0.64377,322
SO - 035872,2022-01-30,1624CA,AXW291,Export,3.0,1531.377,4594
SO - 035873,2022-01-30,3407CA,AXW291,Wholesale,1.0,1017.592,1018
SO - 035874,2022-01-30,1624AA,AXW291,Distributor,1.0,722.101,722
SO - 035875,2022-01-30,3358BA,GUT930,Wholesale,1.0,1363.64,1364
SO - 035876,2022-01-30,2953BA,GUT930,Distributor,63.0,47.90925,3018
SO - 035877,2022-01-30,1970CA,AXW291,Wholesale,36.0,244.928,8817
SO - 035878,2022-01-30,3570CA,AXW291,Export,26.0,1160.0,30160
SO - 035879,2022-01-30,1945AA,AXW291,Distributor,40.0,965.0,38600
SO - 035880,2022-01-30,2956AA,NXH382,Distributor,26.0,12.02259,313
SO - 035881,2022-01-30,3407CA,AXW291,Wholesale,10.0,1017.592,10176
SO - 035882,2022-01-31,2315BA,NXH382,Wholesale,48.0,14.9222,716
SO - 035883,2022-01-31,2930CA,AXW291,Distributor,2.0,20.00833,40
SO - 035884,2022-01-31,2277AA,AXW291,Wholesale,95.0,6.37172,605
SO - 035885,2022-01-31,2013AA,AXW291,Distributor,90.0,143.8402,12946
SO - 035886,2022-01-31,3423CA,AXW291,Wholesale,2.0,29.555,59
SO - 035887,2022-01-31,1956AA,FLR025,Wholesale,1.0,573.09,573
SO - 035888,2022-01-31,1464AA,GUT930,Distributor,1.0,842.57,843
SO - 035889,2022-01-31,3619CA,FLR025,Distributor,1272.0,0.7455,948
SO - 035890,2022-01-31,3551CA,AXW291,Export,750.0,7.06831,5301
SO - 035891,2022-01-31,3576BA,AXW291,Distributor,5.0,44.79,224
SO - 035892,2022-01-31,1497CA,NXH382,Wholesale,612.0,16.71828,10232
SO - 035893,2022-01-31,1163CA,GUT930,Wholesale,300.0,94.66425,28399
SO - 035894,2022-01-31,1009AA,GUT930,Wholesale,220.0,28.76326,6328
SO - 035895,2022-01-31,1764AA,AXW291,Wholesale,5.392798012,325.0,1753
SO - 035896,2022-01-31,1582CA,FLR025,Distributor,0.655590629,550.0,361
SO - 035897,2022-01-31,3016BA,GUT930,Export,0.432408729,20005.8,8651
SO - 035898,2022-01-31,2458CA,AXW291,Wholesale,3742.115617,6.83263,25568
SO - 035899,2022-01-31,2422BA,NXH382,Distributor,965.1823114,49.9,48163
SO - 035900,2022-01-31,3271CA,FLR025,Wholesale,1.284498238,34.5,44
SO - 035901,2022-01-31,3178CA,GUT930,Wholesale,0.774050462,26000.0,20125
SO - 035902,2022-01-31,2422BA,GUT930,Distributor,418.748365,49.9,20896
SO - 035903,2022-01-31,3178CA,GUT930,Wholesale,0.832482406,26000.0,21645
SO - 035904,2022-01-31,1678CA,AXW291,Wholesale,1.49132751,30.0,45
SO - 035905,2022-01-31,3239AA,FLR025,Wholesale,1.306184879,687.5,898
SO - 035906,2022-01-31,1196AA,NXH382,Wholesale,0.120916649,30.0,4
SO - 035907,2022-01-31,1851CA,NXH382,Wholesale,0.476067146,30.0,14
SO - 035908,2022-01-31,1678CA,AXW291,Distributor,2.5332728,30.0,76
SO - 035909,2022-01-31,1672AA,AXW291,Wholesale,2.675202744,30.0,80
SO - 035910,2022-01-31,1857AA,GUT930,Distributor,1.235618213,30.0,37
SO - 035911,2022-01-31,3205AA,GUT930,Distributor,0.502575921,76300.0,38347
SO - 035912,2022-01-31,2449CA,GUT930,Distributor,5.71531796,30.0,171
SO - 035913,2022-01-31,3249CA,FLR025,Export,7.471355085,320.0,2391
SO - 035914,2022-01-31,1681CA,FLR025,Wholesale,38.99038595,93.0,3626
SO - 035915,2022-01-31,1281BA,AXW291,Wholesale,0.210724451,139500.0,29396
SO - 035916,2022-01-31,1811CA,AXW291,Distributor,1.523464251,30.0,46
SO - 035917,2022-01-31,1672AA,FLR025,Distributor,9.481524112,30.0,284
SO - 035918,2022-01-31,1403CA,AXW291,Wholesale,1.343718619,2550.0,3426
SO - 035919,2022-01-31,2418CA,GUT930,Wholesale,923.0252113,5.8,5354
SO - 035920,2022-01-31,1681CA,AXW291,Wholesale,39.11304494,93.0,3638
SO - 035921,2022-01-31,3205AA,FLR025,Distributor,0.900776889,76300.0,68729
SO - 035922,2022-01-31,1571AA,FLR025,Distributor,4.676131773,320.0,1496
SO - 035923,2022-01-31,1712AA,AXW291,Export,9.145005044,30.0,274
SO - 035924,2022-01-31,1741BA,AXW291,Export,1.517617279,1450.0,2201
SO - 035925,2022-02-01,1571AA,AXW291,Distributor,6.156238736,320.0,1970
SO - 035926,2022-02-01,1745BA,GUT930,Wholesale,4.510411164,175.0,789
SO - 035927,2022-02-01,3271CA,GUT930,Export,1.111262873,34.5,38
SO - 035928,2022-02-01,1678CA,GUT930,Distributor,3.879639453,30.0,116
SO - 035929,2022-02-01,1434BA,AXW291,Wholesale,2.509320071,30.0,75
SO - 035930,2022-02-01,1281BA,AXW291,Distributor,1.30260219,139500.0,181713
SO - 035931,2022-02-01,3016BA,GUT930,Wholesale,0.611321227,20005.8,12230
SO - 035932,2022-02-01,3271CA,NXH382,Distributor,1.254881531,34.5,43
SO - 035933,2022-02-01,1308BA,AXW291,Wholesale,8.906157858,30.0,267
SO - 035934,2022-02-01,3178CA,NXH382,Export,0.214532401,26000.0,5578
SO - 035935,2022-02-01,3007CA,NXH382,Wholesale,1.06430578,18832.33,20043
SO - 035936,2022-02-01,1842BA,NXH382,Wholesale,1.587154729,6548.29,10393
SO - 035937,2022-02-01,2473CA,AXW291,Export,6427.351693,5.95,38243
SO - 035938,2022-02-01,1571AA,NXH382,Export,2.567713618,320.0,822
SO - 035939,2022-02-01,1830AA,GUT930,Distributor,1.605866367,30.0,48
SO - 035940,2022-02-01,3249CA,NXH382,Wholesale,6.562891406,320.0,2100
SO - 035941,2022-02-01,1468AA,AXW291,Export,6.68480717,30.0,201
SO - 035942,2022-02-01,2418CA,FLR025,Wholesale,11648.68274,5.8,67562
SO - 035943,2022-02-01,1206BA,GUT930,Export,86.56051352,236.62475,20482
SO - 035944,2022-02-01,3205AA,GUT930,Wholesale,0.397082206,76300.0,30297
SO - 035945,2022-02-01,3249CA,NXH382,Wholesale,6.090406899,320.0,1949
SO - 035946,2022-02-01,3239AA,AXW291,Distributor,1.115879927,687.5,767
SO - 035947,2022-02-01,1196AA,AXW291,Distributor,1.819506196,30.0,55
SO - 035948,2022-02-01,2508BA,AXW291,Wholesale,2.0,463.1,926
SO - 035949,2022-02-01,1624AA,AXW291,Wholesale,2.0,722.101,1444
SO - 035950,2022-02-01,1993AA,AXW291,Distributor,370.0,83.75125,30988
SO - 035951,2022-02-01,2564BA,AXW291,Export,209.0,309.205,64624
SO - 035952,2022-02-01,2513CA,NXH382,Distributor,6.0,4805.03,28830
SO - 035953,2022-02-01,2501CA,GUT930,Export,1898.0,35.12175,66661
SO - 035954,2022-02-01,2025AA,AXW291,Distributor,20.0,442.805,8856
SO - 035955,2022-02-01,2953CA,GUT930,Wholesale,1.0,1519.82,1520
SO - 035956,2022-02-01,2115CA,NXH382,Wholesale,15.0,1912.27,28684
SO - 035957,2022-02-01,1193BA,NXH382,Wholesale,81.0,815.0,66015
SO - 035958,2022-02-01,2317CA,AXW291,Export,1116.0,37.26672,41590
SO - 035959,2022-02-01,2326CA,AXW291,Wholesale,102.0,63.5592,6483
SO - 035960,2022-02-01,2337CA,AXW291,Wholesale,735.0,1.72706,1269
SO - 035961,2022-02-01,2342CA,AXW291,Wholesale,87.0,2.77685,242
SO - 035962,2022-02-01,3576BA,AXW291,Wholesale,8.0,44.79,358
SO - 035963,2022-02-01,2867AA,GUT930,Wholesale,6.0,297.635,1786
SO - 035964,2022-02-01,1445BA,NXH382,Wholesale,1.0,1291.865,1292
SO - 035965,2022-02-01,2044CA,NXH382,Wholesale,3.0,740.82,2222
SO - 035966,2022-02-01,1206BA,FLR025,Wholesale,10.0,236.62475,2366
SO - 035967,2022-02-01,2501CA,FLR025,Wholesale,305.0,35.12175,10712
SO - 035968,2022-02-02,3420AA,FLR025,Wholesale,2.0,17.255,35
SO - 035969,2022-02-02,2173CA,AXW291,Wholesale,4.0,444.94,1780
SO - 035970,2022-02-02,3177CA,GUT930,Wholesale,67.5,69.45642,4688
SO - 035971,2022-02-02,1907AA,FLR025,Wholesale,2.0,6617.42,13235
SO - 035972,2022-02-02,3177CA,AXW291,Wholesale,67.5,69.45642,4688
SO - 035973,2022-02-02,2604CA,GUT930,Wholesale,11.0,129.04,1419
SO - 035974,2022-02-02,1571AA,AXW291,Wholesale,15.0,320.0,4800
SO - 035975,2022-02-02,3448CA,GUT930,Wholesale,50.0,6.5255,326
SO - 035976,2022-02-02,1906CA,GUT930,Distributor,2.0,1893.75,3788
SO - 035977,2022-02-02,2277AA,NXH382,Wholesale,210.0,6.37172,1338
SO - 035978,2022-02-02,2953BA,AXW291,Wholesale,900.0,47.90925,43118
SO - 035979,2022-02-02,1390BA,AXW291,Wholesale,5.278174248,30.0,158
SO - 035980,2022-02-02,1321BA,AXW291,Wholesale,4.125418833,30.0,124
SO - 035981,2022-02-02,1367CA,NXH382,Export,0.056693453,22000.0,1247
SO - 035982,2022-02-02,1374CA,NXH382,Wholesale,8.923422163,30.0,268
SO - 035983,2022-02-02,2473CA,NXH382,Wholesale,8091.40267,5.95,48144
SO - 035984,2022-02-02,3126BA,AXW291,Distributor,2.648006526,30.0,79
SO - 035985,2022-02-02,2539AA,FLR025,Export,3.991617029,30.0,120
SO - 035986,2022-02-02,1420CA,AXW291,Distributor,5.221593672,30.0,157
SO - 035987,2022-02-02,2573CA,GUT930,Distributor,6.783487167,1618.99,10982
SO - 035988,2022-02-02,1296CA,NXH382,Wholesale,9.237582602,30.0,277
